iteration,lasso_loss,ridge_loss,standard_loss
5.810000000000000000e+02,5.658777720121899169e-01,5.728291415869873893e-01,5.727350679002051193e-01
5.820000000000000000e+02,5.658777720121899169e-01,5.727979277507418976e-01,5.727037180662097882e-01
5.830000000000000000e+02,5.658777720121899169e-01,5.727668315318156234e-01,5.726724858451782696e-01
5.840000000000000000e+02,5.658777720121899169e-01,5.727358524306076504e-01,5.726413707376739604e-01
5.850000000000000000e+02,5.658777720121899169e-01,5.727049899498499741e-01,5.726103722465933910e-01
5.860000000000000000e+02,5.658777720121899169e-01,5.726742435945958443e-01,5.725794898771533470e-01
5.870000000000000000e+02,5.658777720121899169e-01,5.726436128722077745e-01,5.725487231368795449e-01
5.880000000000000000e+02,5.658777720121899169e-01,5.726130972923454410e-01,5.725180715355944194e-01
5.890000000000000000e+02,5.658777720121899169e-01,5.725826963669548020e-01,5.724875345854055775e-01
5.900000000000000000e+02,5.658777720121899169e-01,5.725524096102553306e-01,5.724571118006941406e-01
5.910000000000000000e+02,5.658777720121899169e-01,5.725222365387288015e-01,5.724268026981030877e-01
5.920000000000000000e+02,5.658777720121899169e-01,5.724921766711080773e-01,5.723966067965259308e-01
5.930000000000000000e+02,5.658777720121899169e-01,5.724622295283658957e-01,5.723665236170947246e-01
5.940000000000000000e+02,5.658777720121899169e-01,5.724323946337018798e-01,5.723365526831690753e-01
5.950000000000000000e+02,5.658777720121899169e-01,5.724026715125331011e-01,5.723066935203248162e-01
5.960000000000000000e+02,5.658777720121899169e-01,5.723730596924818670e-01,5.722769456563424617e-01
5.970000000000000000e+02,5.658777720121899169e-01,5.723435587033641747e-01,5.722473086211961046e-01
5.980000000000000000e+02,5.658777720121899169e-01,5.723141680771793860e-01,5.722177819470420923e-01
5.990000000000000000e+02,5.658777720121899169e-01,5.722848873480984588e-01,5.721883651682088123e-01
6.000000000000000000e+02,5.658777720121899169e-01,5.722557160524534003e-01,5.721590578211840361e-01
6.010000000000000000e+02,5.658777720121899169e-01,5.722266537287256094e-01,5.721298594446053709e-01
6.020000000000000000e+02,5.658777720121899169e-01,5.721976999175361067e-01,5.721007695792487135e-01
6.030000000000000000e+02,5.658777720121899169e-01,5.721688541616333223e-01,5.720717877680178143e-01
6.040000000000000000e+02,5.658777720121899169e-01,5.721401160058833257e-01,5.720429135559323974e-01
6.050000000000000000e+02,5.658777720121899169e-01,5.721114849972587235e-01,5.720141464901192796e-01
6.060000000000000000e+02,5.658777720121899169e-01,5.720829606848280013e-01,5.719854861197998241e-01
6.070000000000000000e+02,5.658777720121899169e-01,5.720545426197446437e-01,5.719569319962806153e-01
6.080000000000000000e+02,5.658777720121899169e-01,5.720262303552371419e-01,5.719284836729423560e-01
6.090000000000000000e+02,5.658777720121899169e-01,5.719980234465982250e-01,5.719001407052293207e-01
6.100000000000000000e+02,5.658777720121899169e-01,5.719699214511743124e-01,5.718719026506392522e-01
6.110000000000000000e+02,5.658777720121899169e-01,5.719419239283550782e-01,5.718437690687125929e-01
6.120000000000000000e+02,5.658777720121899169e-01,5.719140304395636809e-01,5.718157395210226035e-01
6.130000000000000000e+02,5.658777720121899169e-01,5.718862405482459943e-01,5.717878135711649268e-01
6.140000000000000000e+02,5.658777720121899169e-01,5.718585538198599494e-01,5.717599907847470408e-01
6.150000000000000000e+02,5.658777720121899169e-01,5.718309698218666526e-01,5.717322707293787110e-01
6.160000000000000000e+02,5.658777720121899169e-01,5.718034881237193945e-01,5.717046529746613315e-01
6.170000000000000000e+02,5.658777720121899169e-01,5.717761082968536579e-01,5.716771370921782669e-01
6.180000000000000000e+02,5.658777720121899169e-01,5.717488299146774589e-01,5.716497226554847488e-01
6.190000000000000000e+02,5.658777720121899169e-01,5.717216525525611326e-01,5.716224092400979950e-01
6.200000000000000000e+02,5.658777720121899169e-01,5.716945757878275636e-01,5.715951964234872174e-01
6.210000000000000000e+02,5.658777720121899169e-01,5.716675991997425266e-01,5.715680837850639628e-01
6.220000000000000000e+02,5.658777720121899169e-01,5.716407223695045836e-01,5.715410709061723438e-01
6.230000000000000000e+02,5.658777720121899169e-01,5.716139448802358691e-01,5.715141573700789346e-01
6.240000000000000000e+02,5.658777720121899169e-01,5.715872663169715429e-01,5.714873427619638901e-01
6.250000000000000000e+02,5.658777720121899169e-01,5.715606862666514631e-01,5.714606266689105096e-01
6.260000000000000000e+02,5.658777720121899169e-01,5.715342043181096399e-01,5.714340086798962437e-01
6.270000000000000000e+02,5.658777720121899169e-01,5.715078200620647975e-01,5.714074883857831466e-01
6.280000000000000000e+02,5.658777720121899169e-01,5.714815330911117153e-01,5.713810653793081062e-01
6.290000000000000000e+02,5.658777720121899169e-01,5.714553429997107914e-01,5.713547392550738513e-01
6.300000000000000000e+02,5.658777720121899169e-01,5.714292493841793830e-01,5.713285096095391813e-01
6.310000000000000000e+02,5.658777720121899169e-01,5.714032518426827023e-01,5.713023760410100849e-01
6.320000000000000000e+02,5.658777720121899169e-01,5.713773499752233809e-01,5.712763381496303028e-01
6.330000000000000000e+02,5.658777720121899169e-01,5.713515433836339197e-01,5.712503955373722242e-01
6.340000000000000000e+02,5.658777720121899169e-01,5.713258316715661422e-01,5.712245478080274497e-01
6.350000000000000000e+02,5.658777720121899169e-01,5.713002144444833119e-01,5.711987945671982425e-01
6.360000000000000000e+02,5.658777720121899169e-01,5.712746913096498069e-01,5.711731354222878698e-01
6.370000000000000000e+02,5.658777720121899169e-01,5.712492618761231267e-01,5.711475699824923868e-01
6.380000000000000000e+02,5.658777720121899169e-01,5.712239257547446769e-01,5.711220978587907560e-01
6.390000000000000000e+02,5.658777720121899169e-01,5.711986825581307770e-01,5.710967186639366311e-01
6.400000000000000000e+02,5.658777720121899169e-01,5.711735319006638889e-01,5.710714320124495869e-01
6.410000000000000000e+02,5.658777720121899169e-01,5.711484733984834028e-01,5.710462375206054597e-01
6.420000000000000000e+02,5.658777720121899169e-01,5.711235066694778650e-01,5.710211348064287984e-01
6.430000000000000000e+02,5.658777720121899169e-01,5.710986313332755415e-01,5.709961234896830939e-01
6.440000000000000000e+02,5.658777720121899169e-01,5.710738470112355358e-01,5.709712031918631192e-01
6.450000000000000000e+02,5.658777720121899169e-01,5.710491533264397956e-01,5.709463735361853809e-01
6.460000000000000000e+02,5.658777720121899169e-01,5.710245499036844530e-01,5.709216341475800149e-01
6.470000000000000000e+02,5.658777720121899169e-01,5.710000363694710535e-01,5.708969846526824599e-01
6.480000000000000000e+02,5.658777720121899169e-01,5.709756123519978965e-01,5.708724246798243529e-01
6.490000000000000000e+02,5.658777720121899169e-01,5.709512774811528191e-01,5.708479538590262026e-01
6.500000000000000000e+02,5.658777720121899169e-01,5.709270313885026482e-01,5.708235718219877297e-01
6.510000000000000000e+02,5.658777720121899169e-01,5.709028737072872062e-01,5.707992782020804290e-01
6.520000000000000000e+02,5.658777720121899169e-01,5.708788040724094293e-01,5.707750726343387981e-01
6.530000000000000000e+02,5.658777720121899169e-01,5.708548221204277073e-01,5.707509547554527884e-01
6.540000000000000000e+02,5.658777720121899169e-01,5.708309274895477792e-01,5.707269242037583679e-01
6.550000000000000000e+02,5.658777720121899169e-01,5.708071198196144058e-01,5.707029806192308596e-01
6.560000000000000000e+02,5.658777720121899169e-01,5.707833987521033769e-01,5.706791236434755055e-01
6.570000000000000000e+02,5.658777720121899169e-01,5.707597639301129622e-01,5.706553529197204710e-01
6.580000000000000000e+02,5.658777720121899169e-01,5.707362149983569166e-01,5.706316680928081864e-01
6.590000000000000000e+02,5.658777720121899169e-01,5.707127516031551551e-01,5.706080688091872410e-01
6.600000000000000000e+02,5.658777720121899169e-01,5.706893733924272016e-01,5.705845547169051679e-01
6.610000000000000000e+02,5.658777720121899169e-01,5.706660800156834190e-01,5.705611254655998943e-01
6.620000000000000000e+02,5.658777720121899169e-01,5.706428711240171259e-01,5.705377807064925255e-01
6.630000000000000000e+02,5.658777720121899169e-01,5.706197463700973804e-01,5.705145200923783522e-01
6.640000000000000000e+02,5.658777720121899169e-01,5.705967054081604317e-01,5.704913432776206328e-01
6.650000000000000000e+02,5.658777720121899169e-01,5.705737478940031693e-01,5.704682499181417121e-01
6.660000000000000000e+02,5.658777720121899169e-01,5.705508734849739083e-01,5.704452396714158047e-01
6.670000000000000000e+02,5.658777720121899169e-01,5.705280818399659504e-01,5.704223121964613341e-01
6.680000000000000000e+02,5.658777720121899169e-01,5.705053726194097008e-01,5.703994671538333838e-01
6.690000000000000000e+02,5.658777720121899169e-01,5.704827454852647861e-01,5.703767042056160363e-01
6.700000000000000000e+02,5.658777720121899169e-01,5.704602001010127266e-01,5.703540230154144908e-01
6.710000000000000000e+02,5.658777720121899169e-01,5.704377361316493866e-01,5.703314232483486235e-01
6.720000000000000000e+02,5.658777720121899169e-01,5.704153532436778695e-01,5.703089045710441063e-01
6.730000000000000000e+02,5.658777720121899169e-01,5.703930511051008567e-01,5.702864666516266334e-01
6.740000000000000000e+02,5.658777720121899169e-01,5.703708293854129474e-01,5.702641091597128176e-01
6.750000000000000000e+02,5.658777720121899169e-01,5.703486877555938861e-01,5.702418317664047498e-01
6.760000000000000000e+02,5.658777720121899169e-01,5.703266258881011241e-01,5.702196341442808958e-01
6.770000000000000000e+02,5.658777720121899169e-01,5.703046434568622702e-01,5.701975159673901006e-01
6.780000000000000000e+02,5.658777720121899169e-01,5.702827401372683180e-01,5.701754769112439281e-01
6.790000000000000000e+02,5.658777720121899169e-01,5.702609156061660967e-01,5.701535166528096665e-01
6.800000000000000000e+02,5.658777720121899169e-01,5.702391695418514983e-01,5.701316348705028902e-01
6.810000000000000000e+02,5.658777720121899169e-01,5.702175016240619287e-01,5.701098312441806870e-01
6.820000000000000000e+02,5.658777720121899169e-01,5.701959115339702011e-01,5.700881054551344418e-01
6.830000000000000000e+02,5.658777720121899169e-01,5.701743989541759872e-01,5.700664571860830643e-01
6.840000000000000000e+02,5.658777720121899169e-01,5.701529635687002662e-01,5.700448861211656615e-01
6.850000000000000000e+02,5.658777720121899169e-01,5.701316050629777754e-01,5.700233919459346543e-01
6.860000000000000000e+02,5.658777720121899169e-01,5.701103231238499047e-01,5.700019743473492273e-01
6.870000000000000000e+02,5.658777720121899169e-01,5.700891174395585903e-01,5.699806330137681121e-01
6.880000000000000000e+02,5.658777720121899169e-01,5.700679876997384321e-01,5.699593676349428151e-01
6.890000000000000000e+02,5.658777720121899169e-01,5.700469335954111427e-01,5.699381779020111782e-01
6.900000000000000000e+02,5.658777720121899169e-01,5.700259548189771097e-01,5.699170635074898295e-01
6.910000000000000000e+02,5.658777720121899169e-01,5.700050510642108437e-01,5.698960241452684095e-01
6.920000000000000000e+02,5.658777720121899169e-01,5.699842220262522074e-01,5.698750595106022443e-01
6.930000000000000000e+02,5.658777720121899169e-01,5.699634674016009761e-01,5.698541693001059061e-01
6.940000000000000000e+02,5.658777720121899169e-01,5.699427868881100645e-01,5.698333532117465516e-01
6.950000000000000000e+02,5.658777720121899169e-01,5.699221801849788660e-01,5.698126109448375942e-01
6.960000000000000000e+02,5.658777720121899169e-01,5.699016469927462580e-01,5.697919422000315981e-01
6.970000000000000000e+02,5.658777720121899169e-01,5.698811870132848290e-01,5.697713466793143944e-01
6.980000000000000000e+02,5.658777720121899169e-01,5.698607999497939947e-01,5.697508240859983086e-01
6.990000000000000000e+02,5.658777720121899169e-01,5.698404855067934482e-01,5.697303741247153885e-01
7.000000000000000000e+02,5.658777720121899169e-01,5.698202433901170538e-01,5.697099965014117418e-01
7.010000000000000000e+02,5.658777720121899169e-01,5.698000733069065182e-01,5.696896909233409856e-01
7.020000000000000000e+02,5.658777720121899169e-01,5.697799749656043966e-01,5.696694570990569195e-01
7.030000000000000000e+02,5.658777720121899169e-01,5.697599480759488744e-01,5.696492947384085292e-01
7.040000000000000000e+02,5.658777720121899169e-01,5.697399923489664397e-01,5.696292035525331032e-01
7.050000000000000000e+02,5.658777720121899169e-01,5.697201074969663326e-01,5.696091832538500155e-01
7.060000000000000000e+02,5.658777720121899169e-01,5.697002932335336611e-01,5.695892335560547304e-01
7.070000000000000000e+02,5.658777720121899169e-01,5.696805492735242948e-01,5.695693541741120303e-01
7.080000000000000000e+02,5.658777720121899169e-01,5.696608753330575370e-01,5.695495448242507974e-01
7.090000000000000000e+02,5.658777720121899169e-01,5.696412711295110176e-01,5.695298052239573527e-01
7.100000000000000000e+02,5.658777720121899169e-01,5.696217363815138102e-01,5.695101350919692385e-01
7.110000000000000000e+02,5.658777720121899169e-01,5.696022708089408804e-01,5.694905341482692229e-01
7.120000000000000000e+02,5.658777720121899169e-01,5.695828741329068690e-01,5.694710021140797496e-01
7.130000000000000000e+02,5.658777720121899169e-01,5.695635460757599855e-01,5.694515387118569416e-01
7.140000000000000000e+02,5.658777720121899169e-01,5.695442863610767903e-01,5.694321436652837187e-01
7.150000000000000000e+02,5.658777720121899169e-01,5.695250947136553110e-01,5.694128166992648010e-01
7.160000000000000000e+02,5.658777720121899169e-01,5.695059708595094916e-01,5.693935575399206028e-01
7.170000000000000000e+02,5.658777720121899169e-01,5.694869145258635301e-01,5.693743659145812375e-01
7.180000000000000000e+02,5.658777720121899169e-01,5.694679254411459945e-01,5.693552415517807441e-01
7.190000000000000000e+02,5.658777720121899169e-01,5.694490033349839386e-01,5.693361841812513147e-01
7.200000000000000000e+02,5.658777720121899169e-01,5.694301479381970177e-01,5.693171935339176315e-01
7.210000000000000000e+02,5.658777720121899169e-01,5.694113589827920485e-01,5.692982693418909834e-01
7.220000000000000000e+02,5.658777720121899169e-01,5.693926362019569032e-01,5.692794113384633814e-01
7.230000000000000000e+02,5.658777720121899169e-01,5.693739793300554020e-01,5.692606192581023405e-01
7.240000000000000000e+02,5.658777720121899169e-01,5.693553881026210961e-01,5.692418928364452180e-01
7.250000000000000000e+02,5.658777720121899169e-01,5.693368622563520498e-01,5.692232318102927735e-01
7.260000000000000000e+02,5.658777720121899169e-01,5.693184015291049560e-01,5.692046359176046177e-01
7.270000000000000000e+02,5.658777720121899169e-01,5.693000056598895853e-01,5.691861048974932169e-01
7.280000000000000000e+02,5.658777720121899169e-01,5.692816743888639008e-01,5.691676384902181196e-01
7.290000000000000000e+02,5.658777720121899169e-01,5.692634074573272862e-01,5.691492364371808499e-01
7.300000000000000000e+02,5.658777720121899169e-01,5.692452046077165484e-01,5.691308984809193561e-01
7.310000000000000000e+02,5.658777720121899169e-01,5.692270655835991455e-01,5.691126243651024597e-01
7.320000000000000000e+02,5.658777720121899169e-01,5.692089901296690790e-01,5.690944138345243042e-01
7.330000000000000000e+02,5.658777720121899169e-01,5.691909779917398993e-01,5.690762666350995813e-01
7.340000000000000000e+02,5.658777720121899169e-01,5.691730289167410417e-01,5.690581825138569805e-01
7.350000000000000000e+02,5.658777720121899169e-01,5.691551426527111657e-01,5.690401612189356362e-01
7.360000000000000000e+02,5.658777720121899169e-01,5.691373189487938244e-01,5.690222024995778005e-01
7.370000000000000000e+02,5.658777720121899169e-01,5.691195575552314700e-01,5.690043061061252905e-01
7.380000000000000000e+02,5.658777720121899169e-01,5.691018582233602352e-01,5.689864717900130486e-01
7.390000000000000000e+02,5.658777720121899169e-01,5.690842207056058255e-01,5.689686993037647023e-01
7.400000000000000000e+02,5.658777720121899169e-01,5.690666447554764140e-01,5.689509884009869012e-01
7.410000000000000000e+02,5.658777720121899169e-01,5.690491301275591995e-01,5.689333388363645438e-01
7.420000000000000000e+02,5.658777720121899169e-01,5.690316765775143004e-01,5.689157503656548931e-01
7.430000000000000000e+02,5.658777720121899169e-01,5.690142838620703136e-01,5.688982227456834684e-01
7.440000000000000000e+02,5.658777720121899169e-01,5.689969517390180975e-01,5.688807557343382726e-01
7.450000000000000000e+02,5.658777720121899169e-01,5.689796799672071081e-01,5.688633490905649071e-01
7.460000000000000000e+02,5.658777720121899169e-01,5.689624683065394040e-01,5.688460025743614645e-01
7.470000000000000000e+02,5.658777720121899169e-01,5.689453165179653160e-01,5.688287159467740883e-01
7.480000000000000000e+02,5.658777720121899169e-01,5.689282243634772307e-01,5.688114889698908661e-01
7.490000000000000000e+02,5.658777720121899169e-01,5.689111916061063701e-01,5.687943214068374997e-01
7.500000000000000000e+02,5.658777720121899169e-01,5.688942180099166857e-01,5.687772130217731981e-01
7.510000000000000000e+02,5.658777720121899169e-01,5.688773033400001955e-01,5.687601635798841260e-01
7.520000000000000000e+02,5.658777720121899169e-01,5.688604473624718771e-01,5.687431728473798520e-01
7.530000000000000000e+02,5.658777720121899169e-01,5.688436498444656708e-01,5.687262405914875751e-01
7.540000000000000000e+02,5.658777720121899169e-01,5.688269105541285953e-01,5.687093665804482390e-01
7.550000000000000000e+02,5.658777720121899169e-01,5.688102292606166399e-01,5.686925505835107586e-01
7.560000000000000000e+02,5.658777720121899169e-01,5.687936057340894358e-01,5.686757923709279128e-01
7.570000000000000000e+02,5.658777720121899169e-01,5.687770397457062588e-01,5.686590917139514589e-01
7.580000000000000000e+02,5.658777720121899169e-01,5.687605310676205894e-01,5.686424483848268041e-01
7.590000000000000000e+02,5.658777720121899169e-01,5.687440794729760052e-01,5.686258621567895633e-01
7.600000000000000000e+02,5.658777720121899169e-01,5.687276847359002963e-01,5.686093328040595640e-01
7.610000000000000000e+02,5.658777720121899169e-01,5.687113466315025789e-01,5.685928601018369610e-01
7.620000000000000000e+02,5.658777720121899169e-01,5.686950649358674115e-01,5.685764438262969067e-01
7.630000000000000000e+02,5.658777720121899169e-01,5.686788394260502422e-01,5.685600837545862207e-01
7.640000000000000000e+02,5.658777720121899169e-01,5.686626698800737456e-01,5.685437796648173947e-01
7.650000000000000000e+02,5.658777720121899169e-01,5.686465560769218275e-01,5.685275313360650395e-01
7.660000000000000000e+02,5.658777720121899169e-01,5.686304977965367380e-01,5.685113385483603343e-01
7.670000000000000000e+02,5.658777720121899169e-01,5.686144948198128546e-01,5.684952010826876956e-01
7.680000000000000000e+02,5.658777720121899169e-01,5.685985469285933513e-01,5.684791187209795593e-01
7.690000000000000000e+02,5.658777720121899169e-01,5.685826539056657580e-01,5.684630912461116070e-01
7.700000000000000000e+02,5.658777720121899169e-01,5.685668155347564090e-01,5.684471184418996570e-01
7.710000000000000000e+02,5.658777720121899169e-01,5.685510316005274456e-01,5.684312000930930031e-01
7.720000000000000000e+02,5.658777720121899169e-01,5.685353018885711540e-01,5.684153359853729715e-01
7.730000000000000000e+02,5.658777720121899169e-01,5.685196261854064126e-01,5.683995259053455928e-01
7.740000000000000000e+02,5.658777720121899169e-01,5.685040042784742509e-01,5.683837696405390494e-01
7.750000000000000000e+02,5.658777720121899169e-01,5.684884359561329648e-01,5.683680669793989004e-01
7.760000000000000000e+02,5.658777720121899169e-01,5.684729210076543415e-01,5.683524177112837528e-01
7.770000000000000000e+02,5.658777720121899169e-01,5.684574592232192192e-01,5.683368216264609307e-01
7.780000000000000000e+02,5.658777720121899169e-01,5.684420503939130453e-01,5.683212785161018132e-01
7.790000000000000000e+02,5.658777720121899169e-01,5.684266943117221027e-01,5.683057881722787252e-01
7.800000000000000000e+02,5.658777720121899169e-01,5.684113907695286239e-01,5.682903503879593865e-01
7.810000000000000000e+02,5.658777720121899169e-01,5.683961395611070166e-01,5.682749649570033590e-01
7.820000000000000000e+02,5.658777720121899169e-01,5.683809404811196453e-01,5.682596316741582720e-01
7.830000000000000000e+02,5.658777720121899169e-01,5.683657933251122785e-01,5.682443503350544933e-01
7.840000000000000000e+02,5.658777720121899169e-01,5.683506978895110917e-01,5.682291207362023533e-01
7.850000000000000000e+02,5.658777720121899169e-01,5.683356539716165612e-01,5.682139426749869271e-01
7.860000000000000000e+02,5.658777720121899169e-01,5.683206613696015763e-01,5.681988159496643709e-01
7.870000000000000000e+02,5.658777720121899169e-01,5.683057198825055556e-01,5.681837403593581470e-01
7.880000000000000000e+02,5.658777720121899169e-01,5.682908293102317820e-01,5.681687157040545832e-01
7.890000000000000000e+02,5.658777720121899169e-01,5.682759894535421852e-01,5.681537417845984317e-01
7.900000000000000000e+02,5.658777720121899169e-01,5.682612001140542324e-01,5.681388184026898713e-01
7.910000000000000000e+02,5.658777720121899169e-01,5.682464610942363770e-01,5.681239453608800671e-01
7.920000000000000000e+02,5.658777720121899169e-01,5.682317721974045055e-01,5.681091224625665070e-01
7.930000000000000000e+02,5.658777720121899169e-01,5.682171332277173859e-01,5.680943495119902265e-01
7.940000000000000000e+02,5.658777720121899169e-01,5.682025439901734476e-01,5.680796263142310343e-01
7.950000000000000000e+02,5.658777720121899169e-01,5.681880042906062300e-01,5.680649526752037382e-01
7.960000000000000000e+02,5.658777720121899169e-01,5.681735139356811626e-01,5.680503284016545917e-01
7.970000000000000000e+02,5.658777720121899169e-01,5.681590727328907908e-01,5.680357533011571869e-01
7.980000000000000000e+02,5.658777720121899169e-01,5.681446804905520009e-01,5.680212271821084569e-01
7.990000000000000000e+02,5.658777720121899169e-01,5.681303370178009127e-01,5.680067498537250126e-01
8.000000000000000000e+02,5.658777720121899169e-01,5.681160421245903258e-01,5.679923211260393678e-01
8.010000000000000000e+02,5.658777720121899169e-01,5.681017956216855014e-01,5.679779408098961646e-01
8.020000000000000000e+02,5.658777720121899169e-01,5.680875973206594987e-01,5.679636087169481762e-01
8.030000000000000000e+02,5.658777720121899169e-01,5.680734470338907327e-01,5.679493246596525324e-01
8.040000000000000000e+02,5.658777720121899169e-01,5.680593445745585335e-01,5.679350884512675002e-01
8.050000000000000000e+02,5.658777720121899169e-01,5.680452897566393711e-01,5.679208999058480423e-01
8.060000000000000000e+02,5.658777720121899169e-01,5.680312823949037471e-01,5.679067588382427090e-01
8.070000000000000000e+02,5.658777720121899169e-01,5.680173223049114206e-01,5.678926650640895302e-01
8.080000000000000000e+02,5.658777720121899169e-01,5.680034093030089659e-01,5.678786183998124626e-01
8.090000000000000000e+02,5.658777720121899169e-01,5.679895432063256644e-01,5.678646186626182812e-01
8.100000000000000000e+02,5.658777720121899169e-01,5.679757238327689528e-01,5.678506656704915834e-01
8.110000000000000000e+02,5.658777720121899169e-01,5.679619510010226469e-01,5.678367592421930121e-01
8.120000000000000000e+02,5.658777720121899169e-01,5.679482245305418342e-01,5.678228991972543716e-01
8.130000000000000000e+02,5.658777720121899169e-01,5.679345442415495437e-01,5.678090853559749629e-01
8.140000000000000000e+02,5.658777720121899169e-01,5.679209099550340811e-01,5.677953175394191421e-01
8.150000000000000000e+02,5.658777720121899169e-01,5.679073214927444768e-01,5.677815955694117678e-01
8.160000000000000000e+02,5.658777720121899169e-01,5.678937786771874885e-01,5.677679192685348708e-01
8.170000000000000000e+02,5.658777720121899169e-01,5.678802813316238263e-01,5.677542884601247675e-01
8.180000000000000000e+02,5.658777720121899169e-01,5.678668292800646000e-01,5.677407029682676187e-01
8.190000000000000000e+02,5.658777720121899169e-01,5.678534223472685438e-01,5.677271626177968766e-01
8.200000000000000000e+02,5.658777720121899169e-01,5.678400603587380191e-01,5.677136672342889545e-01
8.210000000000000000e+02,5.658777720121899169e-01,5.678267431407151289e-01,5.677002166440606734e-01
8.220000000000000000e+02,5.658777720121899169e-01,5.678134705201792753e-01,5.676868106741651543e-01
8.230000000000000000e+02,5.658777720121899169e-01,5.678002423248430519e-01,5.676734491523888204e-01
8.240000000000000000e+02,5.658777720121899169e-01,5.677870583831491347e-01,5.676601319072478447e-01
8.250000000000000000e+02,5.658777720121899169e-01,5.677739185242671738e-01,5.676468587679849298e-01
8.260000000000000000e+02,5.658777720121899169e-01,5.677608225780897966e-01,5.676336295645653118e-01
8.270000000000000000e+02,5.658777720121899169e-01,5.677477703752294991e-01,5.676204441276749835e-01
8.280000000000000000e+02,5.658777720121899169e-01,5.677347617470159813e-01,5.676073022887154762e-01
8.290000000000000000e+02,5.658777720121899169e-01,5.677217965254920395e-01,5.675942038798016398e-01
8.300000000000000000e+02,5.658777720121899169e-01,5.677088745434105688e-01,5.675811487337584227e-01
8.310000000000000000e+02,5.658777720121899169e-01,5.676959956342311209e-01,5.675681366841173192e-01
8.320000000000000000e+02,5.658777720121899169e-01,5.676831596321172402e-01,5.675551675651130390e-01
8.330000000000000000e+02,5.658777720121899169e-01,5.676703663719325776e-01,5.675422412116803983e-01
8.340000000000000000e+02,5.658777720121899169e-01,5.676576156892378933e-01,5.675293574594509893e-01
8.350000000000000000e+02,5.658777720121899169e-01,5.676449074202881695e-01,5.675165161447504047e-01
8.360000000000000000e+02,5.658777720121899169e-01,5.676322414020288365e-01,5.675037171045945739e-01
8.370000000000000000e+02,5.658777720121899169e-01,5.676196174720929966e-01,5.674909601766867651e-01
8.380000000000000000e+02,5.658777720121899169e-01,5.676070354687982045e-01,5.674782451994142551e-01
8.390000000000000000e+02,5.658777720121899169e-01,5.675944952311432479e-01,5.674655720118456648e-01
8.400000000000000000e+02,5.658777720121899169e-01,5.675819965988052607e-01,5.674529404537275168e-01
8.410000000000000000e+02,5.658777720121899169e-01,5.675695394121361703e-01,5.674403503654807945e-01
8.420000000000000000e+02,5.658777720121899169e-01,5.675571235121602554e-01,5.674278015881987214e-01
8.430000000000000000e+02,5.658777720121899169e-01,5.675447487405701485e-01,5.674152939636426529e-01
8.440000000000000000e+02,5.658777720121899169e-01,5.675324149397250606e-01,5.674028273342398565e-01
8.450000000000000000e+02,5.658777720121899169e-01,5.675201219526462282e-01,5.673904015430802916e-01
8.460000000000000000e+02,5.658777720121899169e-01,5.675078696230151376e-01,5.673780164339130572e-01
8.470000000000000000e+02,5.658777720121899169e-01,5.674956577951699721e-01,5.673656718511439490e-01
8.480000000000000000e+02,5.658777720121899169e-01,5.674834863141023922e-01,5.673533676398322401e-01
8.490000000000000000e+02,5.658777720121899169e-01,5.674713550254550931e-01,5.673411036456877943e-01
8.500000000000000000e+02,5.658777720121899169e-01,5.674592637755185853e-01,5.673288797150678464e-01
8.510000000000000000e+02,5.658777720121899169e-01,5.674472124112278637e-01,5.673166956949746709e-01
8.520000000000000000e+02,5.658777720121899169e-01,5.674352007801601872e-01,5.673045514330515848e-01
8.530000000000000000e+02,5.658777720121899169e-01,5.674232287305317479e-01,5.672924467775808388e-01
8.540000000000000000e+02,5.658777720121899169e-01,5.674112961111945630e-01,5.672803815774808411e-01
8.550000000000000000e+02,5.658777720121899169e-01,5.673994027716340316e-01,5.672683556823024942e-01
8.560000000000000000e+02,5.658777720121899169e-01,5.673875485619657155e-01,5.672563689422270850e-01
8.570000000000000000e+02,5.658777720121899169e-01,5.673757333329324526e-01,5.672444212080627324e-01
8.580000000000000000e+02,5.658777720121899169e-01,5.673639569359020252e-01,5.672325123312421669e-01
8.590000000000000000e+02,5.658777720121899169e-01,5.673522192228636074e-01,5.672206421638192886e-01
8.600000000000000000e+02,5.658777720121899169e-01,5.673405200464255449e-01,5.672088105584670581e-01
8.610000000000000000e+02,5.658777720121899169e-01,5.673288592598115798e-01,5.671970173684739436e-01
8.620000000000000000e+02,5.658777720121899169e-01,5.673172367168596297e-01,5.671852624477412563e-01
8.630000000000000000e+02,5.658777720121899169e-01,5.673056522720174577e-01,5.671735456507814854e-01
8.640000000000000000e+02,5.658777720121899169e-01,5.672941057803407849e-01,5.671618668327135238e-01
8.650000000000000000e+02,5.658777720121899169e-01,5.672825970974902932e-01,5.671502258492614468e-01
8.660000000000000000e+02,5.658777720121899169e-01,5.672711260797286270e-01,5.671386225567514039e-01
8.670000000000000000e+02,5.658777720121899169e-01,5.672596925839186177e-01,5.671270568121086209e-01
8.680000000000000000e+02,5.658777720121899169e-01,5.672482964675188422e-01,5.671155284728550683e-01
8.690000000000000000e+02,5.658777720121899169e-01,5.672369375885829568e-01,5.671040373971063531e-01
8.700000000000000000e+02,5.658777720121899169e-01,5.672256158057550346e-01,5.670925834435694979e-01
8.710000000000000000e+02,5.658777720121899169e-01,5.672143309782685661e-01,5.670811664715392775e-01
